"dateOpe","description","montantOpe","numCpt","codeTypeOpe"
2021-06-07 05:51:00,,-195,LI00000001,RET
2021-02-05 00:02:12,,-171,CO00000003,VIR
2021-02-05 00:02:12,,171,CO00000006,VIR
2022-09-29 12:43:20,,-504,LI00000001,VIR
2022-09-29 12:43:20,,504,LI00000003,VIR
2020-06-26 04:10:04,,-850,CO00000009,VIR
2020-06-26 04:10:04,,850,CO00000012,VIR
2022-09-09 08:25:26,,-26,LI00000005,DEP
2021-11-04 23:14:47,,-996,LI00000006,VIR
2021-11-04 23:14:47,,996,LI00000002,VIR
2021-05-22 02:22:42,,-911,CO00000001,DEP
2020-06-03 18:27:34,,-196,CC00000002,RET
2022-03-07 12:35:36,,-619,CO00000012,VIR
2022-03-07 12:35:36,,619,LI00000005,VIR
2022-11-08 04:17:37,,-878,LI00000005,VIR
2022-11-08 04:17:37,,878,LI00000003,VIR
2020-11-02 05:46:42,,-491,CO00000010,DEP
2020-05-24 15:20:33,,-299,CO00000003,VIR
2020-05-24 15:20:33,,299,CO00000002,VIR
2021-03-14 05:44:49,,-706,CO00000001,RET
2022-01-30 02:19:48,,-247,CO00000012,VIR
2022-01-30 02:19:48,,247,CO00000006,VIR
2021-09-23 22:43:27,,-272,CO00000003,VIR
2021-09-23 22:43:27,,272,CO00000003,VIR
2022-01-07 00:41:13,,-489,CC00000002,RET
2020-07-01 09:36:48,,-834,CO00000001,RET
2021-11-13 00:29:27,,-84,CO00000009,DEP
2022-09-28 01:56:31,,-517,LI00000004,DEP
2021-07-05 17:07:13,,-879,CC00000002,DEP
2022-09-26 17:24:12,,-212,CO00000003,DEP
2020-07-25 17:02:53,,-152,LI00000005,DEP
2022-01-27 14:26:28,,-642,LI00000001,RET
2022-06-12 14:24:02,,-767,CO00000002,VIR
2022-06-12 14:24:02,,767,CO00000012,VIR
2021-06-26 19:01:15,,-664,CO00000011,RET
2020-11-10 14:31:30,,-161,CO00000006,RET
2021-09-10 06:29:40,,-279,CC00000002,VIR
2021-09-10 06:29:40,,279,LI00000005,VIR
2022-01-29 16:36:04,,-876,CO00000011,RET
2021-11-11 22:54:12,,-159,CO00000003,DEP
2021-10-25 00:15:57,,-439,CO00000007,DEP
2021-01-31 17:33:49,,-78,CO00000003,RET
2020-04-24 13:50:21,,-99,LI00000004,DEP
2020-07-09 06:43:33,,-2,CO00000005,VIR
2020-07-09 06:43:33,,2,CO00000010,VIR
2020-07-16 06:31:39,,-575,LI00000005,RET
2022-07-09 06:39:35,,-86,LI00000002,VIR
2022-07-09 06:39:35,,86,LI00000005,VIR
2022-05-18 10:56:48,,-247,CO00000009,RET
2020-02-20 16:08:22,,-940,CC00000001,DEP
2022-09-04 03:17:22,,-382,CC00000001,DEP
2021-08-23 02:39:41,,-42,CC00000002,RET
2021-02-01 01:59:27,,-800,LI00000004,VIR
2021-02-01 01:59:27,,800,CO00000006,VIR
2022-05-09 14:16:54,,-89,CO00000003,VIR
2022-05-09 14:16:54,,89,LI00000003,VIR
2022-07-07 15:19:59,,-748,CO00000008,DEP
2020-09-04 13:44:44,,-214,CO00000002,RET
2021-04-16 15:52:12,,-542,CO00000003,VIR
2021-04-16 15:52:12,,542,CO00000006,VIR
2022-01-08 07:30:41,,-603,LI00000006,RET
2022-07-18 10:31:02,,-993,CO00000006,RET
2022-09-13 06:53:46,,-768,CO00000007,RET
2022-02-26 21:29:28,,-825,CO00000012,RET
2021-11-15 11:15:11,,-584,CO00000004,RET
2022-08-08 03:15:53,,-697,CO00000003,DEP
2020-10-02 11:46:54,,-948,CO00000005,VIR
2020-10-02 11:46:54,,948,CO00000008,VIR
2020-07-08 23:09:01,,-718,CO00000008,RET
2021-04-20 13:12:34,,-28,CO00000007,RET
2022-06-23 22:18:17,,-233,CC00000001,DEP
2022-12-31 04:51:36,,-978,CO00000011,RET
2020-04-05 21:07:56,,-411,CO00000008,DEP
2022-05-14 09:00:47,,-80,CO00000012,DEP
2021-10-16 11:06:17,,-735,CC00000001,RET
2020-08-07 21:34:16,,-811,CC00000001,DEP
2022-03-01 22:06:10,,-844,LI00000001,DEP
2022-02-26 11:06:41,,-808,CC00000002,DEP
2022-04-13 04:07:09,,-361,CO00000004,VIR
2022-04-13 04:07:09,,361,CO00000001,VIR
2021-01-05 04:05:08,,-938,CO00000003,DEP
2020-08-16 16:25:08,,-706,CO00000007,DEP
2021-10-14 04:55:35,,-47,LI00000003,VIR
2021-10-14 04:55:35,,47,LI00000003,VIR
2020-10-28 13:22:43,,-479,LI00000003,RET
2022-06-24 10:34:43,,-350,CC00000001,DEP
2021-11-03 20:48:04,,-366,LI00000005,RET
2020-03-06 06:04:47,,-279,LI00000004,VIR
2020-03-06 06:04:47,,279,CO00000001,VIR
2020-03-16 16:40:07,,-426,CO00000006,VIR
2020-03-16 16:40:07,,426,CO00000007,VIR
2021-09-07 23:07:40,,-288,CC00000002,VIR
2021-09-07 23:07:40,,288,CO00000006,VIR
2020-12-18 21:34:07,,-467,CO00000003,VIR
2020-12-18 21:34:07,,467,CO00000007,VIR
2022-10-17 02:59:35,,-396,CO00000004,DEP
2021-12-05 22:35:57,,-354,CO00000007,RET
2020-11-17 13:45:58,,-34,CC00000002,RET
2020-10-01 17:43:34,,-507,LI00000006,VIR
2020-10-01 17:43:34,,507,CO00000010,VIR
2022-08-16 06:54:26,,-959,CO00000007,VIR
2022-08-16 06:54:26,,959,LI00000002,VIR
2020-08-25 19:35:28,,-313,CO00000004,VIR
2020-08-25 19:35:28,,313,CC00000002,VIR
2020-12-10 02:12:24,,-146,CO00000004,VIR
2020-12-10 02:12:24,,146,CC00000002,VIR
2020-07-31 21:28:13,,-978,LI00000004,RET
2022-06-03 05:00:41,,-505,LI00000002,VIR
2022-06-03 05:00:41,,505,CC00000001,VIR
2021-04-11 05:41:22,,-202,LI00000001,DEP
2022-07-23 06:46:40,,-302,CO00000008,VIR
2022-07-23 06:46:40,,302,CO00000010,VIR
2022-11-07 10:22:10,,-302,CO00000002,VIR
2022-11-07 10:22:10,,302,CC00000002,VIR
2022-03-18 01:51:32,,-890,CO00000008,DEP
2020-09-27 08:32:40,,-876,CO00000004,RET
2021-05-27 10:53:21,,-393,CO00000002,RET
2021-05-31 12:19:09,,-648,CO00000008,VIR
2021-05-31 12:19:09,,648,CO00000004,VIR
2020-12-15 17:22:26,,-895,CO00000009,DEP
2022-04-28 09:42:29,,-420,LI00000003,RET
2020-11-28 04:09:06,,-598,LI00000006,RET
2020-09-16 07:29:34,,-806,LI00000002,DEP
2020-12-30 14:10:00,,-646,CO00000009,DEP
2022-02-01 09:14:38,,-243,CO00000012,DEP
2021-02-28 07:13:58,,-943,CO00000009,RET
2021-07-15 07:22:03,,-619,CC00000002,VIR
2021-07-15 07:22:03,,619,LI00000006,VIR
2021-08-19 00:13:40,,-563,LI00000001,RET
2020-05-20 05:15:50,,-364,CO00000004,RET
2021-08-06 23:33:13,,-145,CC00000002,VIR
2021-08-06 23:33:13,,145,LI00000001,VIR
2020-09-08 11:04:29,,-33,LI00000002,DEP
2021-09-07 23:39:11,,-75,CO00000005,VIR
2021-09-07 23:39:11,,75,CO00000003,VIR
2022-12-31 21:35:49,,-739,CO00000002,RET
2020-09-29 05:16:49,,-843,CC00000001,DEP
2020-11-02 23:47:03,,-388,LI00000001,RET
2021-03-28 05:00:51,,-920,CO00000007,VIR
2021-03-28 05:00:51,,920,LI00000003,VIR
2020-10-21 17:03:47,,-724,CO00000005,DEP
2021-08-02 13:15:36,,-68,CC00000002,RET
2020-04-02 06:54:52,,-226,LI00000002,DEP
2021-01-02 09:06:00,,-767,CO00000003,DEP
2022-07-02 13:54:52,,-935,CO00000008,DEP
2023-01-12 02:03:31,,-493,CO00000002,VIR
2023-01-12 02:03:31,,493,LI00000002,VIR
2021-03-30 13:09:59,,-531,CO00000011,RET
2022-12-28 18:07:32,,-745,CO00000012,RET
2020-10-14 19:16:11,,-576,LI00000002,RET
2020-03-02 15:27:05,,-350,CO00000002,RET
2022-08-13 12:04:44,,-311,CC00000002,RET
2021-09-06 12:03:36,,-272,CC00000002,RET
2020-12-14 12:35:30,,-820,CC00000002,DEP
2020-12-13 07:13:30,,-891,CO00000007,VIR
2020-12-13 07:13:30,,891,CO00000008,VIR
2021-02-08 23:27:23,,-174,CO00000005,RET
2020-03-30 03:49:33,,-849,LI00000005,RET
2022-08-06 01:01:40,,-498,CO00000007,VIR
2022-08-06 01:01:40,,498,LI00000004,VIR
2022-01-29 11:24:06,,-358,LI00000003,DEP
2021-03-07 00:40:19,,-466,CO00000006,RET
2020-09-07 12:34:35,,-723,LI00000003,RET
2021-05-22 03:24:44,,-639,LI00000001,DEP
2022-11-05 01:21:53,,-352,CO00000001,VIR
2022-11-05 01:21:53,,352,CO00000010,VIR
2022-05-23 07:25:57,,-662,CO00000004,RET
2020-07-07 21:24:29,,-451,LI00000004,DEP
2022-11-23 03:19:59,,-82,CO00000012,VIR
2022-11-23 03:19:59,,82,CO00000002,VIR
2020-05-11 19:00:33,,-755,CO00000007,RET
2020-09-19 14:18:43,,-488,LI00000001,DEP
2021-05-11 22:10:02,,-606,LI00000006,DEP
2021-05-22 11:41:02,,-52,CC00000002,VIR
2021-05-22 11:41:02,,52,LI00000003,VIR
2020-11-10 03:53:42,,-163,CC00000002,VIR
2020-11-10 03:53:42,,163,LI00000005,VIR
2020-09-19 15:35:11,,-300,CO00000007,RET
2020-02-01 13:12:16,,-823,CO00000003,RET
2020-11-24 20:26:30,,-733,CO00000012,DEP
2022-07-10 01:48:03,,-338,CO00000008,DEP
2022-10-09 06:14:12,,-525,CO00000008,RET
2021-03-30 02:10:40,,-34,CO00000006,DEP
2020-05-30 15:00:22,,-260,CO00000007,VIR
2020-05-30 15:00:22,,260,LI00000001,VIR
2022-06-18 20:01:02,,-874,CO00000011,DEP
2022-12-09 01:46:09,,-737,CO00000011,VIR
2022-12-09 01:46:09,,737,CO00000001,VIR
2021-10-30 03:15:15,,-902,LI00000004,VIR
2021-10-30 03:15:15,,902,CO00000001,VIR
2020-09-25 10:26:35,,-227,CO00000012,RET
2020-03-14 03:23:48,,-228,LI00000001,DEP
2021-10-01 08:09:32,,-486,LI00000003,DEP
2021-07-12 04:12:08,,-602,CO00000008,DEP
2022-02-15 12:46:18,,-301,LI00000002,DEP
2021-01-16 11:37:42,,-465,CO00000003,VIR
2021-01-16 11:37:42,,465,CO00000002,VIR
2022-03-31 20:13:11,,-790,LI00000006,DEP
2022-01-17 21:57:13,,-602,CO00000003,DEP
2020-12-20 05:34:37,,-927,CO00000011,VIR
2020-12-20 05:34:37,,927,LI00000003,VIR
2022-11-18 00:29:05,,-781,CO00000004,RET
2020-05-26 10:09:40,,-41,CO00000004,DEP
2022-09-18 06:20:20,,-733,CO00000005,RET
2023-01-05 15:15:22,,-183,CO00000008,VIR
2023-01-05 15:15:22,,183,CO00000009,VIR
2020-08-22 02:50:40,,-903,CO00000004,RET
2021-11-27 09:29:00,,-276,CC00000001,RET
2020-03-03 19:38:01,,-725,LI00000005,RET
2021-12-08 16:56:20,,-373,LI00000002,VIR
2021-12-08 16:56:20,,373,LI00000003,VIR
2021-12-28 14:33:23,,-496,CO00000006,RET
2021-12-27 10:14:41,,-774,LI00000002,RET
2021-10-30 21:52:09,,-697,CO00000001,DEP
2021-07-28 06:06:56,,-995,LI00000006,RET
2022-01-13 14:13:26,,-708,CO00000012,RET
2022-06-28 05:11:27,,-887,CO00000001,DEP
2021-09-26 01:28:19,,-471,LI00000002,DEP
2022-04-20 21:22:41,,-858,LI00000001,VIR
2022-04-20 21:22:41,,858,LI00000005,VIR
2021-09-07 16:24:35,,-126,CO00000003,DEP
2021-06-16 00:42:29,,-263,CO00000008,VIR
2021-06-16 00:42:29,,263,CO00000006,VIR
2020-10-15 10:04:57,,-275,CO00000001,RET
2022-06-07 21:38:45,,-683,CO00000011,DEP
2021-06-04 14:19:55,,-753,LI00000005,DEP
2021-01-06 01:20:35,,-293,CO00000005,VIR
2021-01-06 01:20:35,,293,CC00000001,VIR
2021-10-03 05:28:32,,-585,LI00000005,DEP
2020-09-28 16:00:31,,-454,CO00000006,VIR
2020-09-28 16:00:31,,454,LI00000003,VIR
2020-08-11 21:14:29,,-314,LI00000002,VIR
2020-08-11 21:14:29,,314,CO00000010,VIR
2021-04-06 20:33:19,,-822,LI00000001,RET
2021-08-28 22:57:45,,-380,LI00000004,RET
2022-04-11 23:45:43,,-61,CO00000003,VIR
2022-04-11 23:45:43,,61,LI00000006,VIR
2020-08-22 06:34:38,,-402,LI00000004,RET
2021-07-25 06:10:42,,-890,CO00000003,VIR
2021-07-25 06:10:42,,890,LI00000002,VIR
2021-09-12 02:22:22,,-447,LI00000004,RET
2022-07-30 19:53:28,,-689,CO00000004,VIR
2022-07-30 19:53:28,,689,CO00000002,VIR
2020-04-16 08:05:35,,-724,CO00000006,RET
2022-06-13 18:45:36,,-299,CO00000012,RET
2021-06-28 05:46:15,,-615,LI00000004,RET
2022-06-26 09:52:57,,-344,LI00000003,DEP
2021-07-31 00:58:22,,-600,CO00000010,DEP
2022-11-21 11:46:29,,-218,CO00000008,RET
2022-05-13 20:17:50,,-91,CO00000002,DEP
2021-07-17 10:15:41,,-445,CO00000003,DEP
2022-08-29 22:40:44,,-180,CO00000001,DEP
2022-09-21 07:31:18,,-921,LI00000004,DEP
2022-04-05 00:14:51,,-209,CC00000001,VIR
2022-04-05 00:14:51,,209,CO00000008,VIR
2021-02-17 15:31:49,,-526,LI00000005,DEP
2022-07-18 15:38:43,,-810,CO00000008,DEP
2022-04-03 17:29:15,,-977,LI00000005,RET
2022-03-21 05:51:46,,-991,LI00000001,RET
2020-06-16 18:05:24,,-236,LI00000005,RET
2021-01-23 06:59:57,,-195,CO00000010,RET
2021-01-13 20:38:18,,-921,CC00000002,DEP
2021-03-10 19:57:25,,-600,LI00000001,VIR
2021-03-10 19:57:25,,600,CO00000005,VIR
2021-09-08 12:51:26,,-444,CC00000002,RET
2021-09-04 10:39:24,,-486,CO00000003,VIR
2021-09-04 10:39:24,,486,CO00000001,VIR
2020-08-20 11:58:50,,-85,CO00000001,DEP
2022-03-10 19:39:27,,-262,CO00000006,RET
2022-01-27 15:12:58,,-988,CO00000001,VIR
2022-01-27 15:12:58,,988,LI00000004,VIR
2022-02-01 01:54:33,,-904,CO00000012,VIR
2022-02-01 01:54:33,,904,CO00000006,VIR
2022-07-31 08:39:33,,-743,CO00000010,VIR
2022-07-31 08:39:33,,743,LI00000003,VIR
2022-01-16 04:35:03,,-246,LI00000002,DEP
2021-09-24 11:55:56,,-902,LI00000001,VIR
2021-09-24 11:55:56,,902,LI00000001,VIR
2020-06-25 14:03:40,,-438,LI00000006,VIR
2020-06-25 14:03:40,,438,CO00000002,VIR
2021-03-23 19:30:34,,-631,CO00000012,DEP
2021-01-20 02:11:22,,-180,CO00000004,VIR
2021-01-20 02:11:22,,180,CO00000009,VIR
2021-03-28 14:11:40,,-163,CC00000002,DEP
2021-11-14 23:05:23,,-191,CO00000005,VIR
2021-11-14 23:05:23,,191,CO00000008,VIR
2022-02-28 19:20:09,,-374,CC00000001,DEP
2022-11-26 08:14:26,,-315,LI00000006,RET
2021-02-17 09:50:32,,-672,LI00000003,RET
2022-01-22 02:41:00,,-6,CC00000002,RET
2021-03-24 08:30:59,,-903,LI00000003,RET
2021-08-23 02:38:35,,-433,CO00000006,DEP
2022-07-01 07:56:21,,-534,LI00000002,VIR
2022-07-01 07:56:21,,534,CO00000005,VIR
2022-08-04 16:23:02,,-642,LI00000006,DEP
2021-12-22 12:55:42,,-63,LI00000003,VIR
2021-12-22 12:55:42,,63,LI00000006,VIR
2020-12-01 03:35:11,,-935,LI00000002,RET
2022-11-05 16:46:02,,-593,CO00000011,VIR
2022-11-05 16:46:02,,593,CO00000008,VIR
2021-12-22 19:10:18,,-361,CC00000001,DEP
2022-01-01 10:09:05,,-13,CO00000012,VIR
2022-01-01 10:09:05,,13,LI00000006,VIR
2022-06-24 16:34:34,,-99,CO00000009,RET
2022-02-24 12:51:34,,-391,LI00000005,RET
2022-05-17 20:24:25,,-462,CO00000010,RET
2021-12-13 01:31:06,,-283,CO00000003,RET
2020-08-01 21:24:16,,-37,CO00000003,RET
2022-08-25 08:42:22,,-756,CO00000003,DEP
2021-12-28 09:27:04,,-394,LI00000005,VIR
2021-12-28 09:27:04,,394,LI00000001,VIR
2020-11-16 08:21:10,,-729,CO00000010,RET
2022-09-04 10:16:10,,-107,CC00000002,RET
2022-09-10 02:03:16,,-700,CO00000005,VIR
2022-09-10 02:03:16,,700,CC00000002,VIR
2021-07-13 20:11:30,,-340,CO00000003,DEP
2020-11-07 02:09:21,,-173,CC00000001,RET
2022-08-25 13:57:25,,-782,CO00000011,RET
2020-02-07 17:53:46,,-904,CC00000001,DEP
2022-10-17 08:07:33,,-69,CO00000008,RET
2021-11-16 06:50:22,,-727,LI00000001,VIR
2021-11-16 06:50:22,,727,CO00000001,VIR
2022-02-17 11:06:30,,-111,LI00000001,RET
2022-03-06 22:45:18,,-40,CO00000004,VIR
2022-03-06 22:45:18,,40,CO00000008,VIR
2022-03-12 09:24:39,,-730,LI00000005,RET
2022-09-05 16:53:02,,-763,CO00000009,VIR
2022-09-05 16:53:02,,763,CO00000004,VIR
2022-01-31 19:00:15,,-312,CC00000001,RET
2022-06-26 13:31:21,,-248,CO00000008,VIR
2022-06-26 13:31:21,,248,CO00000012,VIR
2022-09-25 09:22:26,,-708,CC00000001,RET
2021-02-17 21:43:11,,-768,CO00000008,DEP
2022-01-26 17:06:29,,-698,LI00000005,VIR
2022-01-26 17:06:29,,698,CC00000001,VIR
2020-12-11 21:39:42,,-540,CO00000005,DEP
2022-08-03 14:01:35,,-861,LI00000005,RET
2020-05-01 09:24:25,,-367,CO00000012,VIR
2020-05-01 09:24:25,,367,LI00000006,VIR
2022-07-25 22:10:53,,-612,CO00000011,RET
2021-10-22 04:53:40,,-867,CO00000002,DEP
2020-02-11 21:55:06,,-231,LI00000002,VIR
2020-02-11 21:55:06,,231,CO00000003,VIR
2020-06-28 21:19:25,,-48,CO00000010,VIR
2020-06-28 21:19:25,,48,CC00000001,VIR
2020-10-19 13:50:35,,-971,CO00000012,RET
2022-05-26 18:21:28,,-163,CO00000010,VIR
2022-05-26 18:21:28,,163,LI00000003,VIR
2020-03-15 03:57:11,,-354,LI00000006,VIR
2020-03-15 03:57:11,,354,CO00000009,VIR
2022-05-13 02:46:44,,-656,CO00000009,VIR
2022-05-13 02:46:44,,656,CO00000004,VIR
2021-06-23 06:37:37,,-91,CO00000010,VIR
2021-06-23 06:37:37,,91,CO00000004,VIR
2022-04-20 00:43:47,,-790,CO00000011,RET
2020-10-06 15:06:52,,-413,CO00000004,RET
2022-05-11 05:37:32,,-277,LI00000006,VIR
2022-05-11 05:37:32,,277,CO00000001,VIR
2020-12-10 13:57:54,,-2,CO00000006,RET
2022-01-15 23:29:23,,-966,CC00000001,VIR
2022-01-15 23:29:23,,966,CO00000007,VIR
2021-11-23 11:10:43,,-531,LI00000003,DEP
2020-09-13 14:46:48,,-291,CO00000003,DEP
2022-12-01 18:29:30,,-54,CO00000003,DEP
2020-05-09 04:09:28,,-826,LI00000002,RET
2022-12-24 16:24:29,,-864,LI00000002,VIR
2022-12-24 16:24:29,,864,CC00000001,VIR
2020-04-11 22:11:48,,-552,CO00000012,DEP
2021-07-16 16:40:50,,-373,CO00000010,VIR
2021-07-16 16:40:50,,373,CC00000002,VIR
2022-01-20 01:48:55,,-716,LI00000002,RET
2020-06-01 20:33:16,,-916,CO00000007,DEP
2020-04-17 05:00:20,,-966,LI00000001,RET
2020-09-27 14:39:17,,-272,CO00000007,VIR
2020-09-27 14:39:17,,272,CO00000010,VIR
2020-03-31 10:35:18,,-630,CO00000002,VIR
2020-03-31 10:35:18,,630,CO00000001,VIR
2020-10-30 10:55:38,,-912,CO00000008,VIR
2020-10-30 10:55:38,,912,CO00000011,VIR
2022-10-02 03:58:30,,-894,CO00000002,VIR
2022-10-02 03:58:30,,894,CO00000010,VIR
2020-04-21 03:42:06,,-119,CO00000012,DEP
2022-06-30 22:10:50,,-160,CO00000002,RET
2021-01-18 09:01:51,,-707,LI00000004,VIR
2021-01-18 09:01:51,,707,LI00000003,VIR
2020-10-08 17:08:56,,-208,LI00000001,VIR
2020-10-08 17:08:56,,208,CC00000002,VIR
2020-02-14 14:20:02,,-958,LI00000003,VIR
2020-02-14 14:20:02,,958,CO00000004,VIR
2020-06-14 12:42:34,,-932,CO00000009,RET
2021-10-06 18:51:14,,-633,CO00000010,RET
2020-03-17 09:41:18,,-616,CO00000003,VIR
2020-03-17 09:41:18,,616,LI00000005,VIR
2021-11-28 13:51:24,,-763,LI00000001,DEP
2022-08-21 18:43:41,,-795,CO00000012,RET
2020-10-10 03:17:45,,-471,LI00000003,VIR
2020-10-10 03:17:45,,471,CO00000007,VIR
2021-10-02 19:09:28,,-868,LI00000003,DEP
2020-05-24 02:54:07,,-310,LI00000003,VIR
2020-05-24 02:54:07,,310,CO00000011,VIR
2022-12-28 14:25:45,,-831,CO00000011,DEP
2021-10-07 04:21:48,,-723,CC00000001,DEP
2021-10-17 22:09:25,,-545,CO00000011,VIR
2021-10-17 22:09:25,,545,LI00000005,VIR
2022-11-22 23:26:41,,-496,LI00000001,RET
2020-05-11 14:34:03,,-196,CO00000009,VIR
2020-05-11 14:34:03,,196,CO00000002,VIR
2022-06-27 07:35:05,,-800,LI00000001,VIR
2022-06-27 07:35:05,,800,LI00000002,VIR
2020-07-08 02:35:38,,-590,CO00000006,DEP
2022-06-04 19:50:29,,-189,CO00000009,VIR
2022-06-04 19:50:29,,189,CO00000011,VIR
2020-10-05 09:43:13,,-674,LI00000001,DEP
2022-09-25 12:01:41,,-135,CO00000004,DEP
2020-09-07 17:13:15,,-733,CO00000001,VIR
2020-09-07 17:13:15,,733,LI00000004,VIR
2022-07-18 12:16:45,,-305,CO00000004,DEP
2022-06-16 12:07:46,,-530,LI00000005,RET
2020-02-24 23:22:18,,-225,CO00000003,DEP
2022-02-25 12:09:31,,-281,LI00000006,DEP
2020-11-24 12:31:32,,-752,CC00000002,VIR
2020-11-24 12:31:32,,752,CO00000010,VIR
2020-09-19 07:06:22,,-906,CO00000010,DEP
2021-03-20 08:54:16,,-640,CO00000001,RET
2020-02-26 14:52:34,,-233,CC00000002,VIR
2020-02-26 14:52:34,,233,LI00000004,VIR
2022-09-12 01:06:02,,-393,LI00000005,VIR
2022-09-12 01:06:02,,393,LI00000006,VIR
2020-11-17 18:06:10,,-840,CO00000003,RET
2022-10-19 09:36:02,,-904,CO00000009,RET
2021-03-04 03:04:51,,-210,LI00000004,RET
2022-10-22 10:50:58,,-425,CC00000001,VIR
2022-10-22 10:50:58,,425,CO00000007,VIR
2020-08-02 18:34:51,,-555,LI00000003,RET
2022-07-24 21:10:17,,-593,LI00000003,RET
2022-03-30 20:26:12,,-552,CC00000001,DEP
2022-10-08 15:19:43,,-388,CO00000003,DEP
2022-04-10 03:37:35,,-182,CO00000002,DEP
2021-08-21 01:26:35,,-653,CO00000011,DEP
2022-03-02 16:28:17,,-206,LI00000003,RET
2020-06-19 09:53:29,,-265,LI00000004,DEP
2021-10-03 05:11:29,,-673,CO00000012,VIR
2021-10-03 05:11:29,,673,CO00000010,VIR
2020-04-29 16:29:08,,-473,CO00000010,RET
2021-03-02 15:07:30,,-646,CO00000003,DEP
2020-11-14 11:31:07,,-787,CO00000001,DEP
2022-01-18 15:36:16,,-721,CC00000002,DEP
2020-06-14 18:51:25,,-179,LI00000002,VIR
2020-06-14 18:51:25,,179,CO00000005,VIR
2020-07-31 20:42:16,,-380,CC00000001,DEP
2020-10-27 07:15:41,,-305,CO00000004,DEP
2020-03-06 21:19:38,,-501,CO00000001,VIR
2020-03-06 21:19:38,,501,CO00000010,VIR
2021-04-16 12:36:47,,-426,LI00000005,DEP
2021-02-02 23:49:53,,-290,LI00000001,VIR
2021-02-02 23:49:53,,290,CO00000005,VIR
2020-03-20 14:59:57,,-744,CO00000011,RET
2022-09-17 08:04:07,,-749,CO00000004,DEP
2021-05-12 22:49:16,,-392,CO00000005,RET
2021-12-12 08:41:44,,-228,LI00000004,DEP
2020-10-06 09:50:58,,-317,CO00000011,VIR
2020-10-06 09:50:58,,317,LI00000002,VIR
2021-07-07 22:02:47,,-236,LI00000006,VIR
2021-07-07 22:02:47,,236,CO00000003,VIR
2020-08-04 06:24:37,,-79,LI00000006,VIR
2020-08-04 06:24:37,,79,CO00000002,VIR
2020-03-09 03:41:23,,-394,CO00000001,DEP
2021-04-19 22:04:20,,-31,LI00000005,VIR
2021-04-19 22:04:20,,31,CO00000005,VIR
2022-01-16 01:43:56,,-755,CC00000001,DEP
2020-12-03 11:48:39,,-903,CO00000001,RET
2021-03-27 23:17:43,,-517,CO00000009,RET
2022-06-25 17:40:53,,-275,CO00000003,DEP
2021-08-17 08:39:19,,-174,CO00000008,DEP
2021-02-02 05:39:26,,-930,CO00000003,RET
2020-03-16 10:03:54,,-780,CO00000012,DEP
2022-05-26 10:18:24,,-176,LI00000004,RET
2022-09-28 16:31:11,,-826,CO00000002,DEP
2020-03-28 12:41:18,,-605,CO00000012,DEP
2021-06-15 16:30:18,,-919,CO00000008,DEP
2021-05-04 06:30:42,,-210,LI00000003,RET
2021-11-07 10:23:17,,-429,CO00000008,DEP
2022-01-15 05:34:13,,-452,CO00000009,DEP
2022-02-25 20:41:54,,-633,LI00000003,DEP
2021-03-12 18:41:22,,-905,CO00000005,DEP
2021-01-08 22:33:48,,-84,CC00000001,RET
2021-02-14 18:27:03,,-359,CO00000010,RET
2020-08-05 11:31:39,,-228,CO00000007,RET
2022-06-14 05:55:45,,-518,CO00000008,DEP
2022-02-27 07:01:20,,-521,CO00000001,VIR
2022-02-27 07:01:20,,521,CO00000006,VIR
2022-01-07 08:38:37,,-611,CO00000009,VIR
2022-01-07 08:38:37,,611,CO00000004,VIR
2022-06-19 08:53:21,,-122,LI00000004,DEP
2022-05-11 10:57:37,,-225,CC00000001,VIR
2022-05-11 10:57:37,,225,CO00000011,VIR
2022-01-07 14:21:58,,-233,CO00000010,RET
2020-09-10 12:14:52,,-845,CO00000006,RET
2022-01-23 19:17:25,,-82,CC00000001,DEP
2022-12-27 07:06:19,,-501,LI00000005,DEP
2022-02-25 00:27:31,,-132,LI00000002,RET
2022-06-22 02:19:18,,-292,CO00000004,RET
2021-07-26 10:26:09,,-296,LI00000001,VIR
2021-07-26 10:26:09,,296,CC00000001,VIR
2020-12-02 05:00:06,,-7,LI00000006,DEP
2020-02-22 05:26:04,,-115,LI00000001,DEP
2020-05-03 06:01:24,,-923,CC00000002,DEP
2020-02-08 12:21:53,,-348,CO00000010,RET
2020-02-21 19:54:04,,-47,CO00000011,RET
2022-09-25 21:27:42,,-237,CO00000010,VIR
2022-09-25 21:27:42,,237,LI00000002,VIR
2020-08-12 07:28:28,,-586,LI00000004,VIR
2020-08-12 07:28:28,,586,CO00000001,VIR
2021-03-17 22:17:28,,-434,LI00000003,DEP
2021-05-07 20:44:11,,-308,LI00000004,RET
2021-02-02 04:54:46,,-93,CO00000008,DEP
2020-07-06 00:21:18,,-651,CO00000011,DEP
2022-02-15 00:28:28,,-154,CO00000007,DEP
2021-10-01 20:20:31,,-635,CO00000012,DEP
2021-07-19 13:49:16,,-507,CO00000009,RET
2021-01-24 15:56:56,,-297,CO00000005,VIR
2021-01-24 15:56:56,,297,LI00000002,VIR
2021-07-18 16:41:32,,-664,CO00000006,RET
2021-08-10 22:18:56,,-491,CO00000010,RET
2021-08-27 22:05:11,,-772,CO00000009,VIR
2021-08-27 22:05:11,,772,CO00000009,VIR
2021-11-27 01:12:17,,-616,LI00000005,RET
